78.420534,93.517604,93.265682,39.674650,54.900454,82.667812,55.389910,33.558211,13.916498,48.912147,0.000000,10.055994,94.179882,12.091769,62.219198,53.243844,93.778250,98.819488,66.431058,18.359612,18.426259,38.399505,98.931031,64.197180,83.471137,67.749952,74.741810,63.074285,67.579483,81.035255,41.846097,61.809023,69.083807,20.534990,70.733808,78.757929,62.049477,61.877932,75.921121,24.753834,48.630505,55.329984,62.494021,101.884423,54.175457,80.106239,33.782742,57.511396,62.721226,68.419116,31.159545,45.250193,27.233245,41.826864,71.402920,4.197665,51.756775,47.262706,59.393482,71.616980,41.941184,103.013763,100.335446,90.068509,95.932919,10.840847,96.617528,28.890123,94.261060,28.124153,69.708192,27.479263,75.571420,58.316800,40.821383,48.358562,11.681042,17.232971,70.147459,72.842897,39.638827,36.393048,71.079518,37.513326,72.942320,50.860823,62.452837,49.835173,90.609947,45.359290,87.983571,79.498809,26.978004,31.901019,53.349685,76.374790,64.403096,89.597815,93.560023,69.774758
70.083599,84.454788,83.211614,39.592850,44.931754,72.633917,46.817173,24.264996,8.117445,47.251627,10.055994,0.000000,85.362838,11.966336,53.847144,48.426754,83.996606,89.086570,57.181957,8.380236,8.819935,28.578427,90.412976,54.906230,73.707281,59.834944,65.269117,55.021070,58.153270,73.076163,38.948503,54.588203,60.408335,21.455247,61.368682,68.910194,52.165664,52.584342,68.165420,17.361900,44.698398,51.244490,52.467540,92.355562,49.160862,70.721620,28.929953,49.165524,53.962998,58.953219,26.720274,44.711986,18.821238,32.990413,64.080091,11.969169,41.700803,46.340882,53.611278,64.221576,42.488953,94.143723,91.283081,80.510679,86.607886,1.170184,87.794112,30.872993,84.772055,23.245187,60.386270,18.035253,66.098659,51.031999,30.979878,42.417142,11.060107,14.925582,61.215839,63.224117,34.043591,37.926936,61.467877,39.410190,65.011384,46.835199,52.400103,41.052389,80.629114,38.195033,80.068407,69.514483,18.658634,33.719653,45.101675,66.976520,56.648185,79.745156,84.248869,59.719145
17.233956,81.612436,45.821712,78.480139,46.815657,48.250078,78.044903,74.944964,88.587530,70.887899,94.179882,85.362838,0.000000,84.893729,81.043275,54.375252,23.809103,23.023037,28.915322,79.210536,76.583492,58.406806,93.358375,69.936660,24.451824,87.120671,23.445483,84.401954,29.048649,91.822707,67.236424,91.256091,79.115207,83.794343,69.259154,58.366609,39.672104,33.487151,91.811891,69.663676,104.963923,57.314325,44.236559,18.000603,52.966342,18.098890,65.559585,80.466890,31.459265,28.665110,95.201811,76.319080,66.947368,52.408871,29.554992,93.516794,53.746796,116.349013,100.415094,28.897329,117.386688,8.871454,7.671270,16.800131,10.767035,85.180147,87.293639,85.790404,72.914562,69.520945,26.297740,76.555375,67.879291,39.498314,56.394548,52.326008,84.671101,80.158836,24.172648,64.349720,93.701437,84.645850,64.387354,117.805071,88.787754,105.724507,46.776261,75.895920,33.265460,50.909364,95.665481,52.174559,81.680841,113.083987,41.197704,21.202621,32.378432,60.161368,10.232530,44.772530
68.564758,94.077106,88.975653,28.385775,49.528363,78.980507,57.375676,34.370043,19.925690,37.062688,12.091769,11.966336,84.893729,0.000000,64.536291,41.309193,86.851357,91.663371,58.224896,18.087781,14.733525,32.779035,100.742682,64.356389,76.558538,70.862360,66.973128,65.975732,59.781463,84.001815,29.763497,66.057545,70.722090,9.597842,70.602046,76.642568,55.981492,53.846075,79.262008,15.607934,56.597212,43.266584,57.535317,94.043943,42.287073,72.052191,22.051902,59.921863,53.644118,60.713998,38.621357,33.783653,19.162828,33.414294,60.579162,9.416687,47.865036,57.411465,65.509661,60.850921,52.836129,93.764808,91.419873,82.392894,87.608972,13.097002,97.757046,18.939862,93.547334,16.575036,61.622635,28.187655,75.049136,47.588081,35.172085,36.873290,0.929621,5.295182,61.262178,71.824470,45.998015,26.116776,70.106948,48.937637,75.997708,58.749522,58.035742,51.452495,84.830996,34.746886,90.999714,76.431082,29.994978,43.245212,43.703601,68.393710,54.031029,87.363314,85.220078,65.420811
74.635936,32.532543,50.108209,85.980279,38.574241,39.671487,7.224177,30.228140,48.349726,88.887990,62.219198,53.847144,81.043275,64.536291,0.000000,80.100205,64.989024,70.069019,56.848529,46.460692,50.256733,42.139181,36.717163,11.485952,57.995865,7.445108,58.196754,3.367619,54.891107,19.612828,79.389206,10.578544,7.567408,72.537507,15.452837,29.468190,43.221155,53.996214,15.515905,56.428649,31.906053,84.802763,37.505950,76.694555,79.850421,63.047058,67.809434,4.707857,60.640000,54.706619,36.120881,89.356703,53.010422,52.064426,78.332889,65.392626,31.971183,46.291520,21.141135,77.940694,51.559487,87.412695,82.882529,67.036685,75.454047,52.711518,34.776234,81.533839,36.236453,64.861783,57.610742,36.351098,20.201797,70.100418,41.479472,71.718419,63.626740,64.733037,62.921264,20.753276,27.868418,87.147871,19.612983,55.833895,11.935372,31.358543,34.696238,13.229074,56.097586,63.883575,26.571804,34.571925,35.323461,54.249102,60.562849,60.418330,70.445198,37.798406,73.846810,36.495974
37.326456,99.958621,78.785927,24.562710,45.454368,72.641236,73.542430,55.332093,55.417115,16.641859,53.243844,48.426754,54.375252,41.309193,80.100205,0.000000,66.520561,69.760656,38.276608,47.249129,42.211663,38.214285,109.895822,73.782837,57.935928,87.537982,46.580218,82.875630,41.295473,98.469568,14.065198,86.533436,83.239714,35.655995,77.838267,76.277141,46.482393,36.423494,95.400605,31.803145,87.317164,4.885044,51.846489,68.994157,1.423771,49.196516,19.600034,76.659277,30.841618,42.368544,70.927804,21.945248,32.492279,28.036311,25.050022,50.669858,49.809334,92.930611,90.813939,25.641337,90.280161,62.632639,61.956187,59.482457,61.157239,48.965286,105.085264,33.996627,95.335471,25.342220,41.176005,52.114224,80.222380,16.733124,38.637145,8.381918,41.601331,36.048177,36.877431,76.020838,74.828956,31.071730,74.799380,87.741985,91.758782,89.059035,54.196425,68.149395,69.498138,16.229929,104.828301,72.798122,57.170292,82.083834,22.922540,46.666289,23.117930,84.820304,58.980010,59.613604
32.470638,59.418092,22.381087,88.151525,39.561803,27.245542,63.759594,67.523152,85.060244,82.897448,93.778250,83.996606,23.809103,86.851357,64.989024,66.520561,0.000000,5.386188,29.831965,76.462143,75.355204,55.418520,71.111497,53.503177,10.318285,69.943008,20.714195,68.196684,27.561080,72.225714,76.909075,75.561218,61.401525,88.384198,51.084748,38.220718,31.971979,33.591247,73.177464,71.301002,93.051767,70.557567,33.351482,11.797720,65.264277,17.326673,71.627918,65.585769,36.530327,26.526699,86.951251,87.427089,67.707290,53.668570,45.165197,94.178817,44.794764,105.976210,85.749613,44.426493,108.524125,25.799308,21.079029,7.980171,13.644585,83.499382,64.992205,92.725764,50.214395,74.014644,26.428803,70.941335,48.498168,49.823965,53.019022,61.704251,86.389667,82.970521,29.686685,45.690864,83.326900,93.475463,46.212565,110.231794,70.584721,93.361516,34.787710,63.254155,10.265158,57.334696,75.125224,31.985260,75.251073,106.258211,46.681344,20.068466,43.591346,37.662433,13.583999,29.541878
34.365746,63.010258,25.458597,91.966027,44.825290,31.719043,69.001293,72.881125,90.290972,86.277394,98.819488,89.086570,23.023037,91.663371,70.069019,69.760656,5.386188,0.000000,34.092445,81.626643,80.408264,60.513797,74.613647,58.589415,15.403017,74.862472,24.990237,73.248389,32.053780,76.675726,80.662333,80.647023,66.275746,92.914179,55.941436,42.773868,37.191362,38.085704,77.836796,76.079615,98.375485,73.618417,38.721394,7.480558,68.464096,20.841905,75.884295,70.776776,40.428538,31.060855,92.334920,90.994223,72.553578,58.361196,47.399059,99.133087,50.151246,111.340566,90.910935,46.662244,113.909083,23.137987,18.673981,10.280486,12.261359,88.610692,68.494336,96.970917,53.568227,78.488460,30.644424,76.244654,53.137296,53.186534,58.128109,65.383680,91.223585,87.680215,33.238755,50.501110,88.702012,97.446714,51.103959,115.614525,75.335984,98.664795,40.173715,68.586489,14.444000,61.418935,79.301994,36.613434,80.590944,111.630126,50.752324,24.017756,46.670647,41.278728,13.150080,34.874288
17.878912,66.884654,40.684637,58.515877,19.122968,35.845555,52.469820,46.222823,59.879691,54.039107,66.431058,57.181957,28.915322,58.224896,56.848529,38.276608,29.831965,34.092445,0.000000,50.594722,48.362039,29.561844,77.999789,46.915093,20.197186,63.750782,9.127865,60.175818,3.139285,71.293791,47.386261,66.264444,56.828544,58.896355,48.392907,42.036658,13.714580,4.627694,69.935187,42.634261,77.216980,42.769320,19.799217,35.835331,37.176148,13.829903,41.818130,55.251078,7.458666,4.144913,66.463108,58.156665,39.412644,24.836385,23.364092,66.236954,26.297406,87.944519,74.326364,22.787968,88.646881,37.408902,34.208270,24.325142,29.510591,56.896623,72.453886,62.915063,60.444833,44.437654,3.454821,47.642794,48.898810,21.806120,27.498813,32.419966,57.863833,53.967167,6.098243,44.729229,65.511511,63.696547,44.085887,88.919574,66.517149,78.171559,22.727942,49.258425,31.311520,27.527902,76.479394,37.212951,52.793496,84.171267,16.912497,10.217955,17.484518,48.683893,27.133131,24.901274
64.627876,76.462483,74.953958,42.841338,37.099907,64.313447,39.316873,16.381414,9.478054,48.978898,18.359612,8.380236,79.210536,18.087781,46.460692,47.249129,76.462143,81.626643,50.594722,0.000000,5.276321,21.272677,82.780529,46.815884,66.223936,52.783377,58.291603,47.890953,51.287109,65.914059,39.942652,48.177452,52.745339,26.590371,53.218635,60.535797,44.512013,45.967460,61.190460,15.548319,41.472635,50.697966,44.438784,85.209128,47.763334,63.853801,28.695151,41.837453,48.113241,52.019419,24.051057,47.421892,15.082001,27.454332,59.897639,20.287077,33.491221,45.699185,48.489981,59.953639,43.226548,87.890449,84.802850,73.347803,79.770497,7.518764,79.954750,35.937294,76.531084,23.564670,53.666673,10.142333,57.879789,47.108277,23.581959,40.267366,17.173213,18.985276,55.053753,54.931939,29.692761,42.379664,53.180344,41.370300,57.913125,43.456139,44.240469,33.423695,72.701529,34.789200,72.911934,61.148848,12.327179,35.924212,40.092111,60.105087,52.058686,71.369282,77.438179,51.518776
61.452656,79.360402,75.406319,37.764865,36.575107,65.074767,43.048446,20.039618,13.508632,43.713510,18.426259,8.819935,76.583492,14.733525,50.256733,42.211663,75.355204,80.408264,48.362039,5.276321,0.000000,19.979141,86.185855,49.638580,65.050686,56.833794,56.474962,51.903445,49.348266,69.828539,34.666499,52.656035,56.209724,22.296256,55.869126,62.157374,43.639143,43.765100,65.266386,10.416038,46.736774,45.556113,44.302785,83.580693,42.774075,61.912415,23.460159,45.717751,45.218024,50.156123,29.317181,42.244468,10.605641,24.268330,55.944578,19.262903,33.932655,50.832988,53.461413,56.045229,48.098993,85.352458,82.469338,71.743659,77.793484,8.600304,83.092827,31.450351,78.846710,18.289012,51.569262,14.110391,60.323593,42.997021,22.405403,35.447134,13.892171,14.513293,52.425243,57.132992,34.881609,37.611494,55.408663,45.907835,61.906299,48.710339,44.452824,37.069861,72.275654,30.391805,76.812019,62.250844,17.272824,40.356586,36.573738,58.168711,48.312501,72.931457,75.433112,51.828361
44.828568,65.848123,56.214292,45.666378,16.786363,46.418875,35.404759,18.962045,30.384459,47.086893,38.399505,28.578427,58.406806,32.779035,42.139181,38.214285,55.418520,60.513797,29.561844,21.272677,19.979141,0.000000,74.466614,37.242118,45.129652,49.537225,37.028749,44.788739,30.068322,61.055650,37.702812,48.329636,46.006455,37.052825,42.394898,45.313216,23.663882,24.947337,57.590645,18.502373,51.870036,42.811898,24.756538,63.946603,38.096071,42.613990,26.619776,38.513405,28.067677,30.773697,38.284328,48.226780,14.414007,10.580762,42.564647,39.076685,15.767146,60.533987,53.159356,42.442101,60.193067,66.967371,63.721062,52.085832,58.526937,28.098652,70.375421,44.311064,63.453716,25.142788,32.518801,18.593379,45.909768,31.188646,2.435508,29.865080,32.150894,30.034488,34.421651,42.089467,39.380018,48.265079,40.536131,59.855643,53.962104,53.288502,25.340993,29.937004,52.378012,22.184824,67.682946,44.252631,24.002141,54.902697,22.260876,38.868502,34.261362,55.700812,56.204254,32.701171
93.545696,11.747713,49.182507,120.000410,64.549451,45.193733,43.606140,66.403954,85.066884,121.280464,98.931031,90.412976,93.358375,100.742682,36.717163,109.895822,71.111497,74.613647,77.999789,82.780529,86.185855,74.466614,0.000000,37.313903,69.122721,31.943401,75.046615,36.168281,75.145785,19.478391,112.047740,39.656711,30.035404,108.256174,32.223299,36.202445,65.321969,77.022122,25.037441,91.093605,62.404405,114.774263,59.228422,82.094186,109.330454,77.900342,101.077792,41.424427,84.106417,74.478739,71.790828,122.691226,87.328269,82.796359,101.358870,102.060782,60.291029,76.003549,47.888930,100.787646,82.918620,96.865401,92.111697,76.717076,84.473328,89.291852,6.121939,116.924037,21.097690,99.048708,77.178099,72.639643,29.755296,96.705617,73.089965,101.761932,99.850216,100.460816,83.257064,34.003515,62.930698,121.973770,35.124100,88.379882,26.990578,60.907524,56.501032,49.381858,60.865603,94.018921,14.134134,41.851798,72.000945,88.061734,87.806655,76.823399,94.770453,33.450013,83.798366,53.104946
64.458853,29.721843,39.273048,82.690500,29.751509,28.513826,12.095076,30.673531,50.837603,84.247415,64.197180,54.906230,69.936660,64.356389,11.485952,73.782837,53.503177,58.589415,46.915093,46.815884,49.638580,37.242118,37.313903,0.000000,46.612434,17.210806,47.412680,14.726202,44.701212,25.015911,74.921891,22.059814,9.975510,71.354748,6.618781,18.957507,33.202252,44.527723,23.050246,53.857559,41.859657,78.611170,27.182500,65.210550,73.361078,52.052429,63.813901,12.787805,51.435895,44.404491,42.342829,85.454628,50.047257,46.069989,69.235553,66.840717,24.079610,55.965472,32.443108,68.785705,60.435002,76.107446,71.542370,55.639139,64.067471,53.855844,33.624786,79.817550,30.242305,61.739527,47.320734,36.872381,11.749173,62.173336,35.996390,65.480858,63.495819,63.610177,52.896895,10.468115,35.354024,84.703928,8.945242,63.997954,19.602421,41.642637,24.276131,15.347288,44.668581,57.634662,31.088890,23.471286,37.554787,61.643184,52.787454,49.600596,61.668317,28.532156,62.503287,25.214018
27.034235,57.397696,23.703291,78.712372,29.482946,23.929931,55.933792,57.772666,74.902110,74.028718,83.471137,73.707281,24.451824,76.558538,57.995865,57.935928,10.318285,15.403017,20.197186,66.223936,65.050686,45.129652,69.122721,46.612434,0.000000,63.594403,11.364414,61.304002,17.644468,67.523268,67.575613,68.458574,55.326825,78.242439,45.243388,33.917550,21.811199,23.606418,67.765402,61.024224,84.551406,62.208450,23.825330,19.915170,56.748071,10.171650,61.740337,58.034347,27.310089,16.572200,77.473098,78.295486,57.407352,43.447454,38.545502,83.860534,35.079979,97.080016,78.233077,37.824506,99.264951,29.597151,24.963899,9.050578,17.458447,73.221459,63.100563,82.817695,49.037799,63.927482,16.944234,60.944471,43.546415,41.217264,42.737549,52.534701,76.090180,72.721381,21.239008,40.157549,74.326953,83.846709,40.332912,100.709880,64.871867,85.009412,25.627964,54.793928,12.030050,47.676552,71.231863,27.724074,65.389886,96.588436,37.101398,11.457628,35.544061,36.292974,15.936090,21.566112
81.445787,29.995706,53.397881,93.044243,45.762131,43.657053,14.283126,36.818394,53.833617,96.176150,67.749952,59.834944,87.120671,70.862360,7.445108,87.537982,69.943008,74.862472,63.750782,52.783377,56.833794,49.537225,31.943401,17.210806,63.594403,0.000000,64.607199,4.948364,61.674272,13.285584,86.665935,8.495496,8.674248,79.126680,18.971512,32.852438,50.059777,61.060568,8.435077,63.442199,32.151865,92.234530,44.185058,81.726286,87.292691,69.261533,75.039108,11.294369,67.790992,61.431855,39.847480,96.529717,60.117809,59.503309,85.530632,71.115987,39.286182,46.467230,18.987742,85.123738,52.575750,93.161164,88.556726,72.577306,81.014788,58.680584,31.088246,88.236551,35.589212,71.949419,64.346101,42.782673,22.659799,77.486164,48.910863,79.156072,69.943122,71.345650,69.792481,24.470860,31.016689,94.021106,23.760444,57.493229,5.192875,31.110257,41.315101,20.188457,60.619700,71.324066,20.251775,38.561366,41.181407,56.622000,67.955419,66.801377,77.706340,39.629267,79.522276,42.359978
18.516279,63.552714,33.604027,67.515774,23.596572,30.810317,54.796784,52.115403,67.378444,62.670205,74.741810,65.269117,23.445483,66.973128,58.196754,46.580218,20.714195,24.990237,9.127865,58.291603,56.474962,37.028749,75.046615,47.412680,11.364414,64.607199,0.000000,61.564364,7.197281,70.605259,56.324220,68.208825,56.977555,67.938548,47.631595,38.872827,16.251925,13.157844,69.955573,51.365215,81.540324,50.882640,20.915963,27.156252,45.400560,5.710389,50.945519,57.314945,15.976697,6.322751,72.309648,66.980859,47.988718,33.567443,28.263519,74.757822,30.379911,93.108240,77.114622,27.574714,94.444346,31.111632,27.286467,15.420385,21.524749,64.904323,69.236450,72.042752,56.164703,53.501690,5.715348,54.326858,47.154454,29.871929,34.777963,41.217984,66.575739,62.842374,10.107705,43.232202,70.395442,72.774854,42.940723,95.209576,66.735810,82.283913,23.578356,52.472172,23.053007,36.622532,75.170853,33.277791,59.218840,90.703848,25.976039,2.254060,24.397004,43.787119,19.233581,22.904854
